params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split0_f1_score,split1_f1_score,split2_f1_score,split3_f1_score,split4_f1_score,mean_test_score,std_test_score,mean_f1_score,std_f1_score,rank_test_score
"N=6, G=3, K=5",0.9837397933006287,0.9918698668479919,0.9918698668479919,0.9837397933006287,0.9674796462059021,0.983739837398374,0.9918411794584403,0.9918411794584403,0.9836215359057615,0.967479674796748,0.9837397933006287,0.00890604935213383,0.9837046814035528,0.008895663996611047,36.0
"N=9, G=5, K=5",0.9674796462059021,0.9999999403953552,0.9837397933006287,0.9918698668479919,0.9756097197532654,0.967243071811523,1.0,0.983739837398374,0.9918411794584403,0.9755235383753208,0.9837397933006287,0.011497660273771892,0.9836695254087318,0.011572819505978778,36.0
"N=3, G=3, K=3",0.9593495726585388,0.9918698668479919,0.9999999403953552,0.9918698668479919,0.9756097197532654,0.9588931678790471,0.9918970333491707,1.0,0.9918411794584403,0.9755235383753208,0.9837397933006287,0.014543517691181722,0.9836309838123958,0.01470625572406642,36.0
"N=6, G=3, K=3",0.9837397933006287,0.9918698668479919,0.9837397933006287,0.9837397933006287,0.9674796462059021,0.9836215359057615,0.9918411794584403,0.983739837398374,0.9836215359057615,0.967243071811523,0.982113778591156,0.007965812704935682,0.982013432095972,0.008036176107418393,41.0
"N=3, G=50, K=3",0.9918698668479919,0.9999999403953552,0.9593495726585388,0.9837397933006287,0.9756097197532654,0.9918411794584403,1.0,0.9594851667458537,0.9836215359057615,0.9756911000475122,0.982113778591156,0.013987507419879606,0.9821277964315135,0.013929224438279934,41.0
"N=7, G=20, K=5",0.9837397933006287,0.9918698668479919,0.9918698668479919,0.9837397933006287,0.9593495726585388,0.983739837398374,0.9918970333491707,0.9918411794584403,0.983739837398374,0.9594851667458537,0.982113778591156,0.011948719057403523,0.9821406108700426,0.011896831594769479,41.0
"N=7, G=50, K=5",0.9837397933006287,0.9999999403953552,0.9756097197532654,0.9918698668479919,0.9593495726585388,0.983739837398374,1.0,0.9755235383753208,0.9918411794584403,0.9594851667458537,0.982113778591156,0.013987507419879606,0.9821179443955976,0.013947534294933263,41.0
"N=8, G=10, K=3",0.9918698668479919,0.9837397933006287,0.9837397933006287,0.9837397933006287,0.9674796462059021,0.9918411794584403,0.983739837398374,0.983739837398374,0.9836215359057615,0.9676902732882751,0.982113778591156,0.007965812704935682,0.982126532689845,0.00787680755292041,41.0
"N=1, G=5, K=5",0.9674796462059021,0.9999999403953552,0.9837397933006287,0.9674796462059021,0.9918698668479919,0.9669788904048688,1.0,0.983739837398374,0.967243071811523,0.9918411794584403,0.982113778591156,0.01300811767578125,0.9819605958146411,0.013170184105666078,41.0
"N=2, G=10, K=3",0.9918698668479919,0.9999999403953552,0.9837397933006287,0.9918698668479919,0.9430893659591675,0.9918411794584403,1.0,0.983739837398374,0.9918411794584403,0.9419628458696497,0.9821137666702271,0.020178334942917146,0.981877008436981,0.020608846336822396,47.0
"N=6, G=50, K=3",0.9999999403953552,0.9918698668479919,0.9837397933006287,0.9918698668479919,0.9430893659591675,1.0,0.9918970333491707,0.983739837398374,0.9918970333491707,0.9428882562090817,0.9821137666702271,0.020178334942917146,0.9820844320611595,0.02026140385513133,47.0
"N=5, G=3, K=5",0.9918698668479919,0.9837397933006287,0.9837397933006287,0.9756097197532654,0.9674796462059021,0.9918411794584403,0.9836215359057615,0.983739837398374,0.9755235383753208,0.967243071811523,0.9804877638816833,0.008291080732989977,0.9803938325898839,0.008358442940989617,49.0
"N=4, G=3, K=3",0.9756097197532654,0.9918698668479919,0.9837397933006287,0.9918698668479919,0.9593495726585388,0.9756911000475122,0.9918411794584403,0.9836215359057615,0.9918970333491707,0.9588931678790471,0.9804877638816833,0.012167979897402897,0.9803888033279863,0.012314037490915473,49.0
