params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split0_f1_score,split1_f1_score,split2_f1_score,split3_f1_score,split4_f1_score,mean_test_score,std_test_score,mean_f1_score,std_f1_score,rank_test_score
"N=6, G=10, K=3",0.9416667222976685,0.9250000715255737,0.9166666865348816,0.8833333849906921,0.8916667103767395,0.9414814814814816,0.9247619047619047,0.9165023936919178,0.883103351168685,0.8910141024732477,0.9116667151451111,0.021473501455489895,0.9113726467154473,0.021567345040210108,48.0
"N=7, G=10, K=3",0.9416667222976685,0.8916667103767395,0.9333333969116211,0.9000000357627869,0.8916667103767395,0.9413152859471334,0.8919304347826087,0.9333333333333333,0.8998028724303013,0.8915677043074977,0.9116667151451111,0.02147350608170185,0.9115899261601749,0.021366760983992133,48.0
"N=9, G=50, K=5",0.9416667222976685,0.8750000596046448,0.9500000476837158,0.8916667103767395,0.9000000357627869,0.9413152859471334,0.874247041315286,0.9499014362151506,0.8906403589999289,0.8992327365728899,0.9116667151451111,0.02915475961052257,0.9110673718100777,0.02944852814369167,48.0
"N=4, G=5, K=3",0.9166666865348816,0.9416667222976685,0.9500000476837158,0.8833333849906921,0.8666667342185974,0.9160272804774083,0.9416133792424987,0.95,0.882,0.8660633484162896,0.9116667151451111,0.032317860101167495,0.9111408016272394,0.032691454748016914,48.0
"N=3, G=20, K=3",0.9416667222976685,0.8916667103767395,0.9500000476837158,0.9250000715255737,0.8500000238418579,0.9414814814814816,0.891750122557602,0.9497737556561087,0.9245482247891715,0.8502097902097903,0.9116667151451111,0.036742357605528735,0.9115526749388309,0.03655286411724379,48.0
"N=1, G=50, K=5",0.9500000476837158,0.9083333611488342,0.9000000357627869,0.9000000357627869,0.9000000357627869,0.949616368286445,0.9077811636312098,0.8998028724303013,0.8998028724303013,0.8995475113122171,0.9116667032241821,0.019436511290912697,0.9113101576180949,0.019406260058193073,53.0
"N=3, G=3, K=5",0.9166666865348816,0.9083333611488342,0.9500000476837158,0.8666667342185974,0.9166666865348816,0.9153492382868641,0.908249595952498,0.95006993006993,0.8645587812589824,0.916289592760181,0.9116667032241821,0.026666658371692086,0.9109034276656912,0.02734103140121269,53.0
"N=2, G=3, K=3",0.9500000476837158,0.8916667103767395,0.9416667222976685,0.8833333849906921,0.8833333849906921,0.949616368286445,0.8901998710509349,0.9414814814814816,0.883103351168685,0.882,0.9100000500679016,0.02953340934021772,0.9092802143975094,0.029857744994098382,55.0
"N=4, G=10, K=3",0.9250000715255737,0.9166666865348816,0.9166666865348816,0.9250000715255737,0.8666667342185974,0.9249314875974984,0.9166666666666666,0.916289592760181,0.9242894793076429,0.8656436487638535,0.9100000500679016,0.021984838564440452,0.9095641750191685,0.02226062955177137,55.0
"N=6, G=20, K=3",0.9166666865348816,0.9166666865348816,0.9250000715255737,0.9000000357627869,0.8916667103767395,0.9153492382868641,0.9160272804774083,0.9247619047619047,0.8992327365728899,0.8910141024732477,0.9100000381469726,0.012247451633949715,0.909277052514463,0.012301555134806672,57.0
