ItalyPowerDemand,FCN,0.9552964042759962
ItalyPowerDemand,MLP,0.9358600583090378
ItalyPowerDemand,CNN,0.9484936831875608
PhalangesOutlinesCorrect,FCN,0.8111888111888111
PhalangesOutlinesCorrect,MLP,0.6468531468531469
PhalangesOutlinesCorrect,CNN,0.8076923076923077
HandOutlines,FCN,0.3621621621621622
HandOutlines,MLP,0.9108108108108108
HandOutlines,CNN,0.8891891891891892
Rock,FCN,0.48
Rock,MLP,0.52
Rock,CNN,0.3
